obs,time,deployment,conductivity,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,raw_time_microseconds,raw_time_seconds,temperature,dpc_ctd_seawater_conductivity,salinity,density,pressure_qc_executed,pressure_qc_results,temp_qc_executed,temp_qc_results,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
"('745',)",3771276809,5,33.94940186,3774706964,3774706966,3771276809,0,internal_timestamp,420.9700012,501380,1562288008,6.266799927,3.394940186,34.04880027,1028.708694,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('746',)",3771276829,5,33.93859863,3774706964,3774706966,3771276829,0,internal_timestamp,426.2900085,501624,1562288028,6.249700069,3.393859863,34.05120767,1028.737335,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('747',)",3771276849,5,33.93180084,3774706964,3774706966,3771276849,0,internal_timestamp,431.5400085,502972,1562288048,6.238999844,3.393180084,34.05173265,1028.76329,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('748',)",3771276869,5,33.92810059,3774706964,3774706966,3771276869,0,internal_timestamp,436.8099976,505486,1562288068,6.231699944,3.392810059,34.0523109,1028.788908,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('749',)",3771276889,5,33.92660141,3774706964,3774706966,3771276889,0,internal_timestamp,442.0599976,499530,1562288088,6.226900101,3.392660141,34.0528607,1028.814066,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('750',)",3771276909,5,33.92139816,3774706964,3774706966,3771276909,0,internal_timestamp,447.2799988,504552,1562288108,6.218100071,3.392139816,34.05328427,1028.839537,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('751',)",3771276929,5,33.89929962,3774706964,3774706966,3771276929,0,internal_timestamp,452.5499878,506487,1562288128,6.186600208,3.389929962,34.0574798,1028.871336,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('752',)",3771276949,5,33.89619827,3774706964,3774706966,3771276949,0,internal_timestamp,457.7799988,501407,1562288148,6.178299904,3.389619827,34.05974621,1028.898232,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('753',)",3771276969,5,33.88140106,3774706964,3774706966,3771276969,0,internal_timestamp,463.0299988,502761,1562288168,6.158199787,3.388140106,34.06072198,1028.92583,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('754',)",3771276989,5,33.83779907,3774706964,3774706966,3771276989,0,internal_timestamp,468.1900024,505643,1562288188,6.101099968,3.383779907,34.06650348,1028.961883,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('755',)",3771277009,5,33.80329895,3774706964,3774706966,3771277009,0,internal_timestamp,473.4700012,508038,1562288208,6.058100224,3.380329895,34.06830011,1028.993397,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('756',)",3771277029,5,33.7840004,3774706964,3774706966,3771277029,0,internal_timestamp,478.6799927,508270,1562288228,6.033500195,3.37840004,34.06874063,1029.020994,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('757',)",3771277049,5,33.77930069,3774706964,3774706966,3771277049,0,internal_timestamp,483.9400024,504717,1562288248,6.025000095,3.377930069,34.06940235,1029.046788,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('758',)",3771277069,5,33.77420044,3774706964,3774706966,3771277069,0,internal_timestamp,489.2099915,509987,1562288268,6.017300129,3.377420044,34.06880956,1029.07153,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('759',)",3771277089,5,33.77159882,3774706964,3774706966,3771277089,0,internal_timestamp,494.480011,513923,1562288288,6.011700153,3.377159882,34.06891615,1029.096532,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('760',)",3771277109,5,33.77019882,3774706964,3774706966,3771277109,0,internal_timestamp,499.7399902,505172,1562288308,6.006899834,3.377019882,34.06957506,1029.121813,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('761',)",3771277129,5,33.76589966,3774706964,3774706966,3771277129,0,internal_timestamp,505.0499878,508604,1562288328,5.999400139,3.376589966,34.06966156,1029.14724,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('762',)",3771277149,5,33.75770187,3774706964,3774706966,3771277149,0,internal_timestamp,510.3299866,507211,1562288348,5.985300064,3.375770187,34.07199889,1029.175189,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('763',)",3771277169,5,33.69919968,3774706964,3774706966,3771277169,0,internal_timestamp,515.6199951,505295,1562288368,5.90719986,3.369919968,34.08198053,1029.217947,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('764',)",3771277189,5,33.65480042,3774706964,3774706966,3771277189,0,internal_timestamp,520.8599854,514599,1562288388,5.848999977,3.365480042,34.087865,1029.254502,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('765',)",3771277209,5,33.63940048,3774706964,3774706966,3771277209,0,internal_timestamp,526.1500244,508933,1562288408,5.83010006,3.363940048,34.08690352,1029.280546,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('766',)",3771277229,5,33.62319946,3774706964,3774706966,3771277229,0,internal_timestamp,531.3900146,507309,1562288428,5.80700016,3.362319946,34.08927934,1029.309555,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('767',)",3771277249,5,33.61600113,3774706964,3774706966,3771277249,0,internal_timestamp,536.6400146,510142,1562288448,5.795899868,3.361600113,34.08973855,1029.335471,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('768',)",3771277269,5,33.59690094,3774706964,3774706966,3771277269,0,internal_timestamp,541.9299927,514998,1562288468,5.769000053,3.359690094,34.09263718,1029.365631,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('769',)",3771277289,5,33.57559967,3774706964,3774706966,3771277289,0,internal_timestamp,547.2399902,517281,1562288488,5.739500046,3.357559967,34.09565448,1029.396324,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('770',)",3771277309,5,33.56019974,3774706964,3774706966,3771277309,0,internal_timestamp,552.5700073,510192,1562288508,5.717700005,3.356019974,34.09757551,1029.4252,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('771',)",3771277329,5,33.54769897,3774706964,3774706966,3771277329,0,internal_timestamp,557.8900146,513895,1562288528,5.69960022,3.354769897,34.09905087,1029.453178,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('772',)",3771277349,5,33.53570175,3774706964,3774706966,3771277349,0,internal_timestamp,563.210022,600269,1562288548,5.681200027,3.353570175,34.10139649,1029.481878,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('773',)",3771277369,5,33.48870087,3774706964,3774706966,3771277369,0,internal_timestamp,568.460022,515175,1562288568,5.620600224,3.348870087,34.10669008,1029.518263,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('774',)",3771277389,5,33.43730164,3774706964,3774706966,3771277389,0,internal_timestamp,571.8200073,517640,1562288588,5.550000191,3.343730164,34.11800275,1029.552037,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('775',)",3771277395,5,33.40829849,3774706964,3774706966,3771277395,0,internal_timestamp,571.8200073,512934,1562288594,5.511400223,3.340829849,34.12407118,1029.561974,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('776',)",3771277428,5,33.4394989,3774706964,3774706966,3771277428,0,internal_timestamp,572.7299805,433181,1562288628,5.558599949,3.34394989,34.11136711,1029.549832,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('777',)",3771277448,5,33.34199905,3774706964,3774706966,3771277448,0,internal_timestamp,577.1900024,434585,1562288648,5.421599865,3.334199905,34.13685483,1029.608604,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('778',)",3771277468,5,33.33000183,3774706964,3774706966,3771277468,0,internal_timestamp,578.0300293,432061,1562288668,5.410900116,3.333000183,34.13361466,1029.611322,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('779',)",3771277470,5,33.32939911,3774706964,3774706966,3771277470,0,internal_timestamp,578.0499878,430101,1562288670,5.410299778,3.332939911,34.13352638,1029.611423,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('780',)",3771280848,5,33.37030029,3774706964,3774706966,3771280848,0,internal_timestamp,577.7000122,423057,1562292048,5.461200237,3.337030029,34.12873096,1029.599284,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('781',)",3771280868,5,33.44620132,3774706964,3774706966,3771280868,0,internal_timestamp,576.0200195,418795,1562292068,5.565899849,3.344620132,34.10997601,1029.562834,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('782',)",3771280888,5,33.51210022,3774706964,3774706966,3771280888,0,internal_timestamp,571.3499756,415383,1562292088,5.65320015,3.351210022,34.09889888,1029.520978,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('783',)",3771280908,5,33.50759888,3774706964,3774706966,3771280908,0,internal_timestamp,566.1199951,420225,1562292108,5.646900177,3.350759888,34.10272862,1029.500884,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('784',)",3771280928,5,33.49089813,3774706964,3774706966,3771280928,0,internal_timestamp,560.8900146,415852,1562292128,5.627399921,3.349089813,34.10605765,1029.482167,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('785',)",3771280948,5,33.49300003,3774706964,3774706966,3771280948,0,internal_timestamp,555.7000122,420415,1562292148,5.632999897,3.349300003,34.10535344,1029.457078,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('786',)",3771280968,5,33.49169922,3774706964,3774706966,3771280968,0,internal_timestamp,550.5100098,421064,1562292168,5.633900166,3.349169922,34.10553518,1029.433316,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('787',)",3771280988,5,33.48199844,3774706964,3774706966,3771280988,0,internal_timestamp,545.2700195,414796,1562292188,5.62680006,3.348199844,34.10429842,1029.409279,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('788',)",3771281008,5,33.47480011,3774706964,3774706966,3771281008,0,internal_timestamp,540.0499878,421705,1562292208,5.618899822,3.347480011,34.10669145,1029.388293,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('789',)",3771281028,5,33.47219849,3774706964,3774706966,3771281028,0,internal_timestamp,534.9000244,418761,1562292228,5.62169981,3.347219849,34.10346871,1029.361771,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('790',)",3771281048,5,33.47710037,3774706964,3774706966,3771281048,0,internal_timestamp,529.7299805,423190,1562292248,5.630000114,3.347710037,34.10320707,1029.336751,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('791',)",3771281068,5,33.49940109,3774706964,3774706966,3771281068,0,internal_timestamp,524.5200195,419620,1562292268,5.662399769,3.349940109,34.09836878,1029.304718,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('792',)",3771281088,5,33.50960159,3774706964,3774706966,3771281088,0,internal_timestamp,519.3099976,424843,1562292288,5.677700043,3.350960159,34.09706768,1029.277756,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('793',)",3771281108,5,33.55879974,3774706964,3774706966,3771281108,0,internal_timestamp,514.0800171,424923,1562292308,5.741399765,3.355879974,34.09111791,1029.240542,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('794',)",3771281128,5,33.57310104,3774706964,3774706966,3771281128,0,internal_timestamp,508.9200134,426695,1562292328,5.760399818,3.357310104,34.09069352,1029.213996,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('795',)",3771281148,5,33.64690018,3774706964,3774706966,3771281148,0,internal_timestamp,503.6600037,420722,1562292348,5.858500004,3.364690018,34.07789253,1029.166555,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('796',)",3771281168,5,33.70040131,3774706964,3774706966,3771281168,0,internal_timestamp,498.4100037,423617,1562292368,5.927400112,3.370040131,34.07152493,1029.128113,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('797',)",3771281188,5,33.72850037,3774706964,3774706966,3771281188,0,internal_timestamp,493.1499939,427372,1562292388,5.961100101,3.372850037,34.07189102,1029.099695,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('798',)",3771281208,5,33.74489975,3774706964,3774706966,3771281208,0,internal_timestamp,487.9299927,422248,1562292408,5.985499859,3.374489975,34.06841553,1029.069702,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('799',)",3771281228,5,33.75149918,3774706964,3774706966,3771281228,0,internal_timestamp,482.6600037,438296,1562292428,5.994800091,3.375149918,34.06909077,1029.044805,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('800',)",3771281248,5,33.78239822,3774706964,3774706966,3771281248,0,internal_timestamp,477.4500122,425068,1562292448,6.035200119,3.378239822,34.06584683,1029.012847,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('801',)",3771281268,5,33.79840088,3774706964,3774706966,3771281268,0,internal_timestamp,472.25,422415,1562292468,6.057300091,3.379840088,34.06421232,1028.984699,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('802',)",3771281288,5,33.81740189,3774706964,3774706966,3771281288,0,internal_timestamp,467.0100098,426942,1562292488,6.083399773,3.381740189,34.06195199,1028.955324,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('803',)",3771281308,5,33.84989929,3774706964,3774706966,3771281308,0,internal_timestamp,461.8200073,433244,1562292508,6.12650013,3.384989929,34.05776967,1028.922327,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('804',)",3771281328,5,33.8757019,3774706964,3774706966,3771281328,0,internal_timestamp,456.6000061,429642,1562292528,6.158800125,3.38757019,34.05689955,1028.893273,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('805',)",3771281348,5,33.89300156,3774706964,3774706966,3771281348,0,internal_timestamp,451.3900146,426006,1562292548,6.182300091,3.389300156,34.05530716,1028.864904,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('806',)",3771281368,5,33.90879822,3774706964,3774706966,3771281368,0,internal_timestamp,446.2099915,426146,1562292568,6.204800129,3.390879822,34.05301775,1028.83626,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('807',)",3771281388,5,33.92850113,3774706964,3774706966,3771281388,0,internal_timestamp,441.019989,425309,1562292588,6.232299805,3.392850113,34.05010162,1028.806383,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('808',)",3771281408,5,33.93909836,3774706964,3774706966,3771281408,0,internal_timestamp,435.8299866,433406,1562292608,6.248099804,3.393909836,34.04869755,1028.779309,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('809',)",3771281428,5,33.95500183,3774706964,3774706966,3771281428,0,internal_timestamp,430.6199951,430316,1562292628,6.270299912,3.395500183,34.04683598,1028.750897,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('810',)",3771281448,5,33.95660019,3774706964,3774706966,3771281448,0,internal_timestamp,425.4100037,423404,1562292648,6.274799824,3.395660019,34.0466768,1028.726271,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('811',)",3771281468,5,33.95449829,3774706964,3774706966,3771281468,0,internal_timestamp,420.1900024,428607,1562292668,6.27489996,3.395449829,34.04678588,1028.702415,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('812',)",3771281488,5,33.95700073,3774706964,3774706966,3771281488,0,internal_timestamp,414.9899902,425447,1562292688,6.280900002,3.395700073,34.04613532,1028.677236,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('813',)",3771281508,5,33.98099899,3774706964,3774706966,3771281508,0,internal_timestamp,409.7600098,433373,1562292708,6.31400013,3.398099899,34.04243538,1028.645775,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('814',)",3771281528,5,34.03659821,3774706964,3774706966,3771281528,0,internal_timestamp,404.5599976,429979,1562292728,6.38380003,3.403659821,34.03732684,1028.608245,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('815',)",3771281548,5,34.04299927,3774706964,3774706966,3771281548,0,internal_timestamp,399.3699951,432760,1562292748,6.392099857,3.404299927,34.0387141,1028.584388,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('816',)",3771281568,5,34.04710007,3774706964,3774706966,3771281568,0,internal_timestamp,394.2399902,435773,1562292768,6.398900032,3.404710007,34.03900804,1028.560152,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('817',)",3771281588,5,34.05580139,3774706964,3774706966,3771281588,0,internal_timestamp,389.1499939,429279,1562292788,6.411300182,3.405580139,34.03882236,1028.534943,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('818',)",3771281608,5,34.05929947,3774706964,3774706966,3771281608,0,internal_timestamp,383.980011,431232,1562292808,6.417699814,3.405929947,34.038865,1028.510379,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('819',)",3771281628,5,34.06240082,3774706964,3774706966,3771281628,0,internal_timestamp,378.8500061,431336,1562292828,6.42320013,3.406240082,34.03934251,1028.486464,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('820',)",3771281648,5,34.07939911,3774706964,3774706966,3771281648,0,internal_timestamp,373.75,432071,1562292848,6.445300102,3.407939911,34.03872568,1028.459519,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('821',)",3771281668,5,34.09180069,3774706964,3774706966,3771281668,0,internal_timestamp,368.6099854,435152,1562292868,6.463300228,3.409180069,34.03710071,1028.432166,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('822',)",3771281688,5,34.09199905,3774706964,3774706966,3771281688,0,internal_timestamp,363.3900146,427029,1562292888,6.465899944,3.409199905,34.03728436,1028.408006,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('823',)",3771281708,5,34.10029984,3774706964,3774706966,3771281708,0,internal_timestamp,358.2600098,430589,1562292908,6.479000092,3.410029984,34.03597546,1028.381626,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('824',)",3771281728,5,34.16080093,3774706964,3774706966,3771281728,0,internal_timestamp,353.0899963,436657,1562292928,6.559500217,3.416080093,34.02558719,1028.338528,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('825',)",3771281748,5,34.18109894,3774706964,3774706966,3771281748,0,internal_timestamp,347.8900146,431657,1562292948,6.585700035,3.418109894,34.02458688,1028.310225,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('826',)",3771281768,5,34.19469833,3774706964,3774706966,3771281768,0,internal_timestamp,342.7200012,435599,1562292968,6.603499889,3.419469833,34.02449088,1028.283941,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('827',)",3771281788,5,34.19670105,3774706964,3774706966,3771281788,0,internal_timestamp,337.5599976,441777,1562292988,6.607900143,3.419670105,34.02485441,1028.259938,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('828',)",3771281808,5,34.19789886,3774706964,3774706966,3771281808,0,internal_timestamp,332.3299866,434487,1562293008,6.612299919,3.419789886,34.0243631,1028.23494,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('829',)",3771281828,5,34.19850159,3774706964,3774706966,3771281828,0,internal_timestamp,327.1400146,437047,1562293028,6.615600109,3.419850159,34.02428553,1028.210603,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('830',)",3771281848,5,34.20410156,3774706964,3774706966,3771281848,0,internal_timestamp,322.0100098,437044,1562293048,6.625100136,3.420410156,34.02355588,1028.185161,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('831',)",3771281868,5,34.20930099,3774706964,3774706966,3771281868,0,internal_timestamp,316.8299866,434373,1562293068,6.63380003,3.420930099,34.02320146,1028.159894,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('832',)",3771281888,5,34.21450043,3774706964,3774706966,3771281888,0,internal_timestamp,311.5700073,441044,1562293088,6.643099785,3.421450043,34.02229148,1028.133738,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('833',)",3771281908,5,34.22230148,3774706964,3774706966,3771281908,0,internal_timestamp,306.4299927,431836,1562293108,6.655700207,3.422230148,34.0209258,1028.107312,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('834',)",3771281928,5,34.23220062,3774706964,3774706966,3771281928,0,internal_timestamp,301.25,434433,1562293128,6.670800209,3.423220062,34.01941964,1028.080244,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('835',)",3771281948,5,34.24119949,3774706964,3774706966,3771281948,0,internal_timestamp,296.0299988,437191,1562293148,6.684500217,3.424119949,34.01832578,1028.053517,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('836',)",3771281968,5,34.25080109,3774706964,3774706966,3771281968,0,internal_timestamp,290.8699951,437344,1562293168,6.699100018,3.425080109,34.01697622,1028.026737,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('837',)",3771281988,5,34.26750183,3774706964,3774706966,3771281988,0,internal_timestamp,285.6799927,441228,1562293188,6.722300053,3.426750183,34.01495609,1027.998086,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('838',)",3771282008,5,34.3030014,3774706964,3774706966,3771282008,0,internal_timestamp,280.4500122,452707,1562293208,6.770500183,3.43030014,34.00893272,1027.962597,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('839',)",3771282028,5,34.31200027,3774706964,3774706966,3771282028,0,internal_timestamp,275.2999878,436453,1562293228,6.783500195,3.431200027,34.00849307,1027.936795,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('840',)",3771282048,5,34.32149887,3774706964,3774706966,3771282048,0,internal_timestamp,270.1400146,469702,1562293248,6.7979002,3.432149887,34.00722338,1027.910098,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('841',)",3771282068,5,34.32600021,3774706964,3774706966,3771282068,0,internal_timestamp,264.9899902,453695,1562293268,6.806000233,3.432600021,34.00667652,1027.884898,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('842',)",3771282088,5,34.32910156,3774706964,3774706966,3771282088,0,internal_timestamp,259.8299866,449488,1562293288,6.812200069,3.432910156,34.00647262,1027.860186,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('843',)",3771282108,5,34.33769989,3774706964,3774706966,3771282108,0,internal_timestamp,254.6100006,436518,1562293308,6.826099873,3.433769989,34.00473564,1027.832912,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('844',)",3771282128,5,34.34840012,3774706964,3774706966,3771282128,0,internal_timestamp,249.4600067,451834,1562293328,6.841800213,3.434840012,34.00349741,1027.806093,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('845',)",3771282148,5,34.35300064,3774706964,3774706966,3771282148,0,internal_timestamp,244.3000031,466725,1562293348,6.84980011,3.435300064,34.0031643,1027.781015,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('846',)",3771282168,5,34.35229874,3774706964,3774706966,3771282168,0,internal_timestamp,239.1300049,480801,1562293368,6.851699829,3.435229874,34.00303287,1027.756904,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('847',)",3771282188,5,34.35639954,3774706964,3774706966,3771282188,0,internal_timestamp,233.9799957,464180,1562293388,6.859399796,3.435639954,34.00244264,1027.731709,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('848',)",3771282208,5,34.36240005,3774706964,3774706966,3771282208,0,internal_timestamp,228.8399963,449296,1562293408,6.869900227,3.436240005,34.00116967,1027.705629,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('849',)",3771282228,5,34.38159943,3774706964,3774706966,3771282228,0,internal_timestamp,223.7400055,448411,1562293428,6.895299912,3.438159943,33.99966689,1027.677459,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('850',)",3771282248,5,34.40000153,3774706964,3774706966,3771282248,0,internal_timestamp,218.6300049,446107,1562293448,6.921000004,3.440000153,33.9969933,1027.648276,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('851',)",3771282268,5,34.42810059,3774706964,3774706966,3771282268,0,internal_timestamp,213.4900055,464784,1562293468,6.959000111,3.442810059,33.9928371,1027.616055,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('852',)",3771282288,5,34.46440125,3774706964,3774706966,3771282288,0,internal_timestamp,208.3300018,461052,1562293488,7.005000114,3.446440125,33.98978886,1027.583473,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('853',)",3771282308,5,34.50669861,3774706964,3774706966,3771282308,0,internal_timestamp,203.1799927,450177,1562293508,7.058300018,3.450669861,33.98609826,1027.549384,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('854',)",3771282328,5,34.57109833,3774706964,3774706966,3771282328,0,internal_timestamp,198.2400055,447964,1562293528,7.137499809,3.457109833,33.9809638,1027.511409,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('855',)",3771282348,5,34.6094017,3774706964,3774706966,3771282348,0,internal_timestamp,193.1499939,446042,1562293548,7.18380022,3.46094017,33.97972655,1027.48046,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('856',)",3771282368,5,34.69580078,3774706964,3774706966,3771282368,0,internal_timestamp,187.9900055,444102,1562293568,7.293700218,3.469580078,33.96846715,1027.432168,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('857',)",3771282388,5,34.72669983,3774706964,3774706966,3771282388,0,internal_timestamp,182.9499969,442695,1562293588,7.332399845,3.472669983,33.96656208,1027.401966,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('858',)",3771282408,5,34.74969864,3774706964,3774706966,3771282408,0,internal_timestamp,178.0099945,479558,1562293608,7.359600067,3.474969864,33.96728332,1027.375936,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('859',)",3771282428,5,34.7798996,3774706964,3774706966,3771282428,0,internal_timestamp,172.8200073,444948,1562293628,7.398600101,3.47798996,33.96438107,1027.34421,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('860',)",3771282448,5,34.80960083,3774706964,3774706966,3771282448,0,internal_timestamp,167.5800018,462391,1562293648,7.437600136,3.480960083,33.96095347,1027.311838,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('861',)",3771282468,5,34.86500168,3774706964,3774706966,3771282468,0,internal_timestamp,162.2700043,460239,1562293668,7.506100178,3.486500168,33.95654702,1027.274075,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
