obs,time,deployment,conductivity,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,profiler_timestamp,salinity,suspect_timestamp,temperature,density,conductivity_qc_executed,conductivity_qc_results,pressure_qc_executed,pressure_qc_results,salinity_qc_executed,salinity_qc_results,density_qc_executed,density_qc_results,temperature_qc_executed,temperature_qc_results,lat,lon
"('5585',)",3723347203,8,3.610169888,3742914164,3742914165,3723347203,0,internal_timestamp,44.13999939,1514358403,32.24200058,0,10.79290009,1024.86902,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('5586',)",3723347203,8,3.610179901,3742914164,3742914165,3723347203,0,internal_timestamp,44.11899948,1514358403,32.24209976,0,10.79300022,1024.868984,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('5587',)",3723347203,8,3.610179901,3742914164,3742914165,3723347203,0,internal_timestamp,44.10300064,1514358403,32.24219894,0,10.79290009,1024.869006,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('5588',)",3723347203,8,3.610179901,3742914164,3742914165,3723347203,0,internal_timestamp,44.08100128,1514358403,32.24219894,0,10.79279995,1024.868924,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('5589',)",3723347203,8,3.610169888,3742914164,3742914165,3723347203,0,internal_timestamp,44.05799866,1514358403,32.24219894,0,10.79269981,1024.868837,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('5590',)",3723347203,8,3.610160112,3742914164,3742914165,3723347203,0,internal_timestamp,44.03699875,1514358403,32.24219894,0,10.79269981,1024.868742,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('5591',)",3723347203,8,3.610130072,3742914164,3742914165,3723347203,0,internal_timestamp,44.01900101,1514358403,32.24200058,0,10.79269981,1024.868506,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('5592',)",3723347203,8,3.610100031,3742914164,3742914165,3723347203,0,internal_timestamp,43.99599838,1514358403,32.24160004,0,10.79269981,1024.86809,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('5593',)",3723347204,8,3.61006999,3742914164,3742914165,3723347204,0,internal_timestamp,43.97600174,1514358404,32.24129868,0,10.79269981,1024.867765,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('5594',)",3723347204,8,3.610029936,3742914164,3742914165,3723347204,0,internal_timestamp,43.95600128,1514358404,32.24100113,0,10.79259968,1024.86746,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('5595',)",3723347204,8,3.609999895,3742914164,3742914165,3723347204,0,internal_timestamp,43.93600082,1514358404,32.24079895,0,10.79249954,1024.86723,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('5596',)",3723347204,8,3.609950066,3742914164,3742914165,3723347204,0,internal_timestamp,43.91699982,1514358404,32.2405014,0,10.79240036,1024.866929,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('5597',)",3723347204,8,3.609910011,3742914164,3742914165,3723347204,0,internal_timestamp,43.89699936,1514358404,32.24010086,0,10.79230022,1024.866545,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('5598',)",3723347204,8,3.609879971,3742914164,3742914165,3723347204,0,internal_timestamp,43.88199997,1514358404,32.23989868,0,10.79230022,1024.866319,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('5599',)",3723347204,8,3.60984993,3742914164,3742914165,3723347204,0,internal_timestamp,43.86100006,1514358404,32.23949814,0,10.79230022,1024.865912,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('5600',)",3723347204,8,3.609829903,3742914164,3742914165,3723347204,0,internal_timestamp,43.8390007,1514358404,32.23929977,0,10.79240036,1024.865641,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('5601',)",3723347204,8,3.609829903,3742914164,3742914165,3723347204,0,internal_timestamp,43.81999969,1514358404,32.23920059,0,10.79249954,1024.86546,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('5602',)",3723347204,8,3.609829903,3742914164,3742914165,3723347204,0,internal_timestamp,43.79999924,1514358404,32.23929977,1,10.79240036,1024.865464,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('5603',)",3723347204,8,3.6098001,3742914164,3742914165,3723347204,0,internal_timestamp,43.78099823,1514358404,32.23910141,0,10.79230022,1024.865241,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('5604',)",3723347204,8,3.609780073,3742914164,3742914165,3723347204,0,internal_timestamp,43.76300049,1514358404,32.23910141,0,10.79199982,1024.865212,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('5605',)",3723347204,8,3.609719992,3742914164,3742914165,3723347204,0,internal_timestamp,43.74300003,1514358404,32.23880005,0,10.79179955,1024.864922,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('5606',)",3723347204,8,3.609669924,3742914164,3742914165,3723347204,0,internal_timestamp,43.72600174,1514358404,32.23849869,0,10.79150009,1024.864662,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('5607',)",3723347204,8,3.609620094,3742914164,3742914165,3723347204,0,internal_timestamp,43.70800018,1514358404,32.23820114,0,10.79139996,1024.864366,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('5608',)",3723347204,8,3.609590054,3742914164,3742914165,3723347204,0,internal_timestamp,43.68799973,1514358404,32.23789978,0,10.79129982,1024.864059,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('5609',)",3723347205,8,3.609570026,3742914164,3742914165,3723347205,0,internal_timestamp,43.66799927,1514358405,32.23759842,0,10.79139996,1024.863716,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('5610',)",3723347205,8,3.609560013,3742914164,3742914165,3723347205,0,internal_timestamp,43.64599991,1514358405,32.23740005,0,10.79150009,1024.863445,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('5611',)",3723347205,8,3.609549999,3742914164,3742914165,3723347205,0,internal_timestamp,43.62900162,1514358405,32.23730087,0,10.79150009,1024.86329,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('5612',)",3723347205,8,3.609549999,3742914164,3742914165,3723347205,0,internal_timestamp,43.61100006,1514358405,32.23730087,0,10.79150009,1024.863209,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('5613',)",3723347205,8,3.609529972,3742914164,3742914165,3723347205,0,internal_timestamp,43.59199905,1514358405,32.23720169,0,10.79139996,1024.863063,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('5614',)",3723347205,8,3.609509945,3742914164,3742914165,3723347205,0,internal_timestamp,43.57400131,1514358405,32.23720169,0,10.79129982,1024.862999,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('5615',)",3723347205,8,3.609519959,3742914164,3742914165,3723347205,0,internal_timestamp,43.5530014,1514358405,32.23730087,0,10.79119968,1024.862998,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('5616',)",3723347205,8,3.609519959,3742914164,3742914165,3723347205,0,internal_timestamp,43.53499985,1514358405,32.23740005,0,10.79109955,1024.863011,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('5617',)",3723347205,8,3.609509945,3742914164,3742914165,3723347205,0,internal_timestamp,43.51699829,1514358405,32.23749924,0,10.79090023,1024.863042,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('5618',)",3723347205,8,3.609460115,3742914164,3742914165,3723347205,0,internal_timestamp,43.4980011,1514358405,32.23720169,0,10.79080009,1024.862741,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('5619',)",3723347205,8,3.609369993,3742914164,3742914165,3723347205,0,internal_timestamp,43.47999954,1514358405,32.23649979,0,10.79059982,1024.862148,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('5620',)",3723347205,8,3.609280109,3742914164,3742914165,3723347205,0,internal_timestamp,43.4620018,1514358405,32.2356987,0,10.79039955,1024.861478,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('5621',)",3723347205,8,3.609200001,3742914164,3742914165,3723347205,0,internal_timestamp,43.44100189,1514358405,32.23500061,0,10.79030037,1024.860857,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('5622',)",3723347205,8,3.609129906,3742914164,3742914165,3723347205,0,internal_timestamp,43.42300034,1514358405,32.23450089,0,10.79020023,1024.860404,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('5623',)",3723347205,8,3.609080076,3742914164,3742914165,3723347205,0,internal_timestamp,43.40399933,1514358405,32.23400116,0,10.7901001,1024.859947,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('5624',)",3723347205,8,3.609019995,3742914164,3742914165,3723347205,0,internal_timestamp,43.38700104,1514358405,32.23329926,0,10.79020023,1024.859306,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('5625',)",3723347206,8,3.608969927,3742914164,3742914165,3723347206,0,internal_timestamp,43.36700058,1514358406,32.23279953,0,10.79020023,1024.858826,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('5626',)",3723347206,8,3.608959913,3742914164,3742914165,3723347206,0,internal_timestamp,43.34799957,1514358406,32.23260117,0,10.79030037,1024.858568,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('5627',)",3723347206,8,3.608969927,3742914164,3742914165,3723347206,0,internal_timestamp,43.32899857,1514358406,32.23260117,0,10.79049969,1024.858448,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('5628',)",3723347206,8,3.608989954,3742914164,3742914165,3723347206,0,internal_timestamp,43.31200027,1514358406,32.23270035,1,10.79059982,1024.85843,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('5629',)",3723347206,8,3.609009981,3742914164,3742914165,3723347206,0,internal_timestamp,43.29100037,1514358406,32.23279953,0,10.79069996,1024.858395,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('5630',)",3723347206,8,3.60897994,3742914164,3742914165,3723347206,0,internal_timestamp,43.27099991,1514358406,32.23249817,0,10.79080009,1024.858053,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('5631',)",3723347206,8,3.608959913,3742914164,3742914165,3723347206,0,internal_timestamp,43.25500107,1514358406,32.2322998,0,10.79069996,1024.857843,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('5632',)",3723347206,8,3.608920097,3742914164,3742914165,3723347206,0,internal_timestamp,43.23400116,1514358406,32.23210144,0,10.79049969,1024.857628,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('5633',)",3723347206,8,3.608829975,3742914164,3742914165,3723347206,0,internal_timestamp,43.2140007,1514358406,32.23160172,0,10.7901001,1024.857218,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('5634',)",3723347206,8,3.608629942,3742914164,3742914165,3723347206,0,internal_timestamp,43.19900131,1514358406,32.23020172,0,10.78950024,1024.856165,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('5635',)",3723347206,8,3.608309984,3742914164,3742914165,3723347206,0,internal_timestamp,43.18099976,1514358406,32.22779846,0,10.78859997,1024.85437,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('5636',)",3723347206,8,3.607929945,3742914164,3742914165,3723347206,0,internal_timestamp,43.15999985,1514358406,32.22470093,0,10.78779984,1024.852003,29,13,29,29,29,29,29,29,29,29,44.64102,-124.30216
"('5637',)",3723347206,8,3.607670069,3742914164,3742914165,3723347206,0,internal_timestamp,43.14099884,1514358406,32.22259903,0,10.78730011,1024.850368,29,13,29,29,29,29,29,29,29,29,44.64102,-124.30216
"('5638',)",3723347206,8,3.60758996,3742914164,3742914165,3723347206,0,internal_timestamp,43.12099838,1514358406,32.22190094,0,10.78719997,1024.849752,29,13,29,29,29,29,29,29,29,29,44.64102,-124.30216
"('5639',)",3723347206,8,3.607670069,3742914164,3742914165,3723347206,0,internal_timestamp,43.10400009,1514358406,32.22249985,0,10.78750038,1024.850089,29,13,29,29,29,29,29,29,29,29,44.64102,-124.30216
"('5640',)",3723347206,8,3.607749939,3742914164,3742914165,3723347206,0,internal_timestamp,43.08399963,1514358406,32.22299957,0,10.78779984,1024.850335,29,13,29,29,29,29,29,29,29,29,44.64102,-124.30216
"('5641',)",3723347207,8,3.607700109,3742914164,3742914165,3723347207,0,internal_timestamp,43.06800079,1514358407,32.22240067,0,10.78789997,1024.849779,29,13,29,29,29,29,29,29,29,29,44.64102,-124.30216
"('5642',)",3723347207,8,3.607490063,3742914164,3742914165,3723347207,0,internal_timestamp,43.04700089,1514358407,32.22050095,0,10.7876997,1024.84824,29,13,29,29,29,29,29,29,29,29,44.64102,-124.30216
"('5643',)",3723347207,8,3.607160091,3742914164,3742914165,3723347207,0,internal_timestamp,43.02899933,1514358407,32.21780014,0,10.78709984,1024.846161,29,13,29,29,29,29,29,29,29,29,44.64102,-124.30216
"('5644',)",3723347207,8,3.606739998,3742914164,3742914165,3723347207,0,internal_timestamp,43.00999832,1514358407,32.21450043,1,10.78610039,1024.843681,29,13,29,29,29,29,29,29,29,29,44.64102,-124.30216
"('5645',)",3723347207,8,3.606309891,3742914164,3742914165,3723347207,0,internal_timestamp,42.98799896,1514358407,32.21139908,0,10.78470039,1024.841411,29,13,29,29,29,29,29,29,29,29,44.64102,-124.30216
"('5646',)",3723347207,8,3.605890036,3742914164,3742914165,3723347207,0,internal_timestamp,42.96900177,1514358407,32.20880127,0,10.78299999,1024.839598,29,13,29,29,29,29,29,29,29,29,44.64102,-124.30216
"('5647',)",3723347207,8,3.605479956,3742914164,3742914165,3723347207,0,internal_timestamp,42.95199966,1514358407,32.20640183,0,10.78110027,1024.837984,29,13,29,29,29,29,29,29,29,29,44.64102,-124.30216
"('5648',)",3723347207,8,3.60510993,3742914164,3742914165,3723347207,0,internal_timestamp,42.9280014,1514358407,32.20439911,0,10.7791996,1024.836647,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('5649',)",3723347207,8,3.604789972,3742914164,3742914165,3723347207,0,internal_timestamp,42.9129982,1514358407,32.20259857,0,10.77760029,1024.835455,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('5650',)",3723347207,8,3.604530096,3742914164,3742914165,3723347207,0,internal_timestamp,42.88999939,1514358407,32.20100021,0,10.77649975,1024.834298,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('5651',)",3723347207,8,3.604389906,3742914164,3742914165,3723347207,0,internal_timestamp,42.87200165,1514358407,32.20019913,0,10.77579975,1024.833715,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('5652',)",3723347207,8,3.604330063,3742914164,3742914165,3723347207,0,internal_timestamp,42.85400009,1514358407,32.19990158,0,10.7755003,1024.833454,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('5653',)",3723347207,8,3.604259968,3742914164,3742914165,3723347207,0,internal_timestamp,42.83599854,1514358407,32.19950104,0,10.77509975,1024.83313,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('5654',)",3723347207,8,3.604110003,3742914164,3742914165,3723347207,0,internal_timestamp,42.81299973,1514358407,32.19850159,0,10.77470016,1024.832317,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('5655',)",3723347207,8,3.603909969,3742914164,3742914165,3723347207,0,internal_timestamp,42.79399872,1514358407,32.1969986,0,10.77420044,1024.831148,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('5656',)",3723347207,8,3.603709936,3742914164,3742914165,3723347207,0,internal_timestamp,42.77500153,1514358407,32.19530106,0,10.7737999,1024.82981,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('5657',)",3723347208,8,3.603539944,3742914164,3742914165,3723347208,0,internal_timestamp,42.75600052,1514358408,32.19390106,0,10.77350044,1024.828687,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('5658',)",3723347208,8,3.60345006,3742914164,3742914165,3723347208,0,internal_timestamp,42.73400116,1514358408,32.19309998,0,10.77340031,1024.827981,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('5659',)",3723347208,8,3.603430033,3742914164,3742914165,3723347208,0,internal_timestamp,42.7179985,1514358408,32.19290161,0,10.77340031,1024.827754,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('5660',)",3723347208,8,3.603470087,3742914164,3742914165,3723347208,0,internal_timestamp,42.69499969,1514358408,32.19309998,0,10.77359962,1024.82777,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('5661',)",3723347208,8,3.60352993,3742914164,3742914165,3723347208,0,internal_timestamp,42.67699814,1514358408,32.19350052,0,10.77390003,1024.827948,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('5662',)",3723347208,8,3.603590012,3742914164,3742914165,3723347208,0,internal_timestamp,42.65499878,1514358408,32.19380188,0,10.77420044,1024.82803,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('5663',)",3723347208,8,3.603630066,3742914164,3742914165,3723347208,0,internal_timestamp,42.63399887,1514358408,32.19380188,0,10.77470016,1024.827849,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('5664',)",3723347208,8,3.60364008,3742914164,3742914165,3723347208,0,internal_timestamp,42.61500168,1514358408,32.19369888,0,10.77499962,1024.82763,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('5665',)",3723347208,8,3.603650093,3742914164,3742914165,3723347208,0,internal_timestamp,42.59700012,1514358408,32.19350052,0,10.77519989,1024.82736,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('5666',)",3723347208,8,3.603650093,3742914164,3742914165,3723347208,0,internal_timestamp,42.57699966,1514358408,32.19350052,0,10.77530003,1024.827252,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('5667',)",3723347208,8,3.603600025,3742914164,3742914165,3723347208,0,internal_timestamp,42.55500031,1514358408,32.19300079,0,10.77530003,1024.826763,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('5668',)",3723347208,8,3.603470087,3742914164,3742914165,3723347208,0,internal_timestamp,42.5379982,1514358408,32.19179916,0,10.77509975,1024.825786,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('5669',)",3723347208,8,3.60326004,3742914164,3742914165,3723347208,0,internal_timestamp,42.51599884,1514358408,32.18989944,0,10.77490044,1024.824242,29,13,29,29,29,29,29,29,29,29,44.64102,-124.30216
"('5670',)",3723347208,8,3.603009939,3742914164,3742914165,3723347208,0,internal_timestamp,42.49599838,1514358408,32.18769836,1,10.77470016,1024.822473,29,13,29,29,29,29,29,29,29,29,44.64102,-124.30216
"('5671',)",3723347209,8,3.602780104,3742914164,3742914165,3723347209,0,internal_timestamp,42.47499847,1514358409,32.1855011,0,10.77449989,1024.820703,29,13,29,29,29,29,29,29,29,29,44.64102,-124.30216
"('5672',)",3723347209,8,3.602600098,3742914164,3742914165,3723347209,0,internal_timestamp,42.45600128,1514358409,32.18399811,0,10.77429962,1024.819482,29,13,29,29,29,29,29,29,29,29,44.64102,-124.30216
"('5673',)",3723347209,8,3.602509975,3742914164,3742914165,3723347209,0,internal_timestamp,42.44100189,1514358409,32.18320084,0,10.77420044,1024.818811,29,13,29,29,29,29,29,29,29,29,44.64102,-124.30216
"('5674',)",3723347209,8,3.602489948,3742914164,3742914165,3723347209,0,internal_timestamp,42.41999817,1514358409,32.18310165,0,10.77400017,1024.818673,29,13,29,29,29,29,29,29,29,29,44.64102,-124.30216
"('5675',)",3723347209,8,3.602459908,3742914164,3742914165,3723347209,0,internal_timestamp,42.39599991,1514358409,32.18299866,0,10.77390003,1024.818501,29,13,29,29,29,29,29,29,29,29,44.64102,-124.30216
"('5676',)",3723347209,8,3.602390051,3742914164,3742914165,3723347209,0,internal_timestamp,42.375,1514358409,32.18230057,0,10.7737999,1024.81788,29,13,29,29,29,29,29,29,29,29,44.64102,-124.30216
"('5677',)",3723347209,8,3.602269888,3742914164,3742914165,3723347209,0,internal_timestamp,42.35699844,1514358409,32.18119812,0,10.7737999,1024.816941,29,13,29,29,29,29,29,29,29,29,44.64102,-124.30216
"('5678',)",3723347209,8,3.602129936,3742914164,3742914165,3723347209,0,internal_timestamp,42.33300018,1514358409,32.17979813,0,10.7737999,1024.815742,29,13,29,29,29,29,29,29,29,29,44.64102,-124.30216
"('5679',)",3723347209,8,3.602020025,3742914164,3742914165,3723347209,0,internal_timestamp,42.31200027,1514358409,32.17860031,0,10.77390003,1024.814698,29,13,29,29,29,29,29,29,29,29,44.64102,-124.30216
"('5680',)",3723347209,8,3.60194993,3742914164,3742914165,3723347209,0,internal_timestamp,42.29399872,1514358409,32.17770004,0,10.7741003,1024.813881,29,13,29,29,29,29,29,29,29,29,44.64102,-124.30216
"('5681',)",3723347209,8,3.601910114,3742914164,3742914165,3723347209,0,internal_timestamp,42.27399826,1514358409,32.17710114,0,10.77439976,1024.813272,29,13,29,29,29,29,29,29,29,29,44.64102,-124.30216
"('5682',)",3723347209,8,3.601809978,3742914164,3742914165,3723347209,0,internal_timestamp,42.25500107,1514358409,32.17589951,0,10.77460003,1024.812216,29,13,29,29,29,29,29,29,29,29,44.64102,-124.30216
"('5683',)",3723347209,8,3.601670027,3742914164,3742914165,3723347209,0,internal_timestamp,42.23300171,1514358409,32.17440033,0,10.7748003,1024.810915,29,13,29,29,29,29,29,29,29,29,44.64102,-124.30216
"('5684',)",3723347209,8,3.601520061,3742914164,3742914165,3723347209,0,internal_timestamp,42.20899963,1514358409,32.17279816,0,10.77490044,1024.809542,29,13,29,29,29,29,29,29,29,29,44.64102,-124.30216
"('5685',)",3723347209,8,3.601340055,3742914164,3742914165,3723347209,0,internal_timestamp,42.19100189,1514358409,32.17089844,1,10.77499962,1024.807965,29,13,29,29,29,29,29,29,29,29,44.64102,-124.30216
"('5686',)",3723347209,8,3.601160049,3742914164,3742914165,3723347209,0,internal_timestamp,42.17100143,1514358409,32.16910172,0,10.77509975,1024.806458,29,13,29,29,29,29,29,29,29,29,44.64102,-124.30216
"('5687',)",3723347209,8,3.600980043,3742914164,3742914165,3723347209,0,internal_timestamp,42.14899826,1514358409,32.16730118,0,10.77519989,1024.80494,29,13,29,29,29,29,29,29,29,29,44.64102,-124.30216
"('5688',)",3723347209,8,3.600769997,3742914164,3742914165,3723347209,0,internal_timestamp,42.12900162,1514358409,32.16500092,0,10.77540016,1024.803025,29,13,29,29,29,29,29,29,29,29,44.64102,-124.30216
"('5689',)",3723347210,8,3.600549936,3742914164,3742914165,3723347210,0,internal_timestamp,42.10699844,1514358410,32.16270065,0,10.7755003,1024.801117,29,13,29,29,29,29,29,29,29,29,44.64102,-124.30216
"('5690',)",3723347210,8,3.600359917,3742914164,3742914165,3723347210,0,internal_timestamp,42.08599854,1514358410,32.16080093,0,10.77560043,1024.799526,29,13,29,29,29,29,29,29,29,29,44.64102,-124.30216
"('5691',)",3723347210,8,3.600229979,3742914164,3742914165,3723347210,0,internal_timestamp,42.06499863,1514358410,32.15950012,0,10.77560043,1024.798419,29,13,29,29,29,29,29,29,29,29,44.64102,-124.30216
"('5692',)",3723347210,8,3.600150108,3742914164,3742914165,3723347210,0,internal_timestamp,42.04399872,1514358410,32.15869904,0,10.77560043,1024.7977,29,13,29,29,29,29,29,29,29,29,44.64102,-124.30216
"('5693',)",3723347210,8,3.60010004,3742914164,3742914165,3723347210,0,internal_timestamp,42.02299881,1514358410,32.15810013,0,10.77569962,1024.797122,29,13,29,29,29,29,29,29,29,29,44.64102,-124.30216
"('5694',)",3723347210,8,3.600059986,3742914164,3742914165,3723347210,0,internal_timestamp,42.00400162,1514358410,32.1576004,0,10.77579975,1024.79663,29,13,29,29,29,29,29,29,29,29,44.64102,-124.30216
"('5695',)",3723347210,8,3.600029945,3742914164,3742914165,3723347210,0,internal_timestamp,41.97800064,1514358410,32.15729904,0,10.77579975,1024.796277,29,13,29,29,29,29,29,29,29,29,44.64102,-124.30216
"('5696',)",3723347210,8,3.599999905,3742914164,3742914165,3723347210,0,internal_timestamp,41.95500183,1514358410,32.1570015,0,10.77579975,1024.795941,29,13,29,29,29,29,29,29,29,29,44.64102,-124.30216
"('5697',)",3723347210,8,3.599930048,3742914164,3742914165,3723347210,0,internal_timestamp,41.93299866,1514358410,32.15629959,0,10.77589989,1024.795278,29,13,29,29,29,29,29,29,29,29,44.64102,-124.30216
"('5698',)",3723347210,8,3.599780083,3742914164,3742914165,3723347210,0,internal_timestamp,41.9109993,1514358410,32.15480042,0,10.77589989,1024.794012,29,13,29,29,29,29,29,29,29,29,44.64102,-124.30216
"('5699',)",3723347210,8,3.599620104,3742914164,3742914165,3723347210,0,internal_timestamp,41.89199829,1514358410,32.15319824,0,10.77600002,1024.792661,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('5700',)",3723347210,8,3.599519968,3742914164,3742914165,3723347210,0,internal_timestamp,41.87099838,1514358410,32.15209961,0,10.77600002,1024.791711,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('5701',)",3723347210,8,3.599499941,3742914164,3742914165,3723347210,0,internal_timestamp,41.84700012,1514358410,32.15190125,0,10.77610016,1024.791431,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('5702',)",3723347210,8,3.599499941,3742914164,3742914165,3723347210,0,internal_timestamp,41.82500076,1514358410,32.15179825,0,10.77630043,1024.791216,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('5703',)",3723347210,8,3.599479914,3742914164,3742914165,3723347210,0,internal_timestamp,41.80500031,1514358410,32.15129852,0,10.77649975,1024.790702,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('5704',)",3723347210,8,3.59939003,3742914164,3742914165,3723347210,0,internal_timestamp,41.78300095,1514358410,32.15029907,0,10.77670002,1024.78979,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('5705',)",3723347211,8,3.599280119,3742914164,3742914165,3723347211,0,internal_timestamp,41.76100159,1514358411,32.14910126,0,10.77690029,1024.788723,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('5706',)",3723347211,8,3.59920001,3742914164,3742914165,3723347211,0,internal_timestamp,41.73799896,1514358411,32.14810181,0,10.77700043,1024.787824,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('5707',)",3723347211,8,3.599139929,3742914164,3742914165,3723347211,0,internal_timestamp,41.71699905,1514358411,32.1473999,0,10.77709961,1024.787165,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('5708',)",3723347211,8,3.599080086,3742914164,3742914165,3723347211,0,internal_timestamp,41.69800186,1514358411,32.14680099,0,10.77719975,1024.786595,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('5709',)",3723347211,8,3.599050045,3742914164,3742914165,3723347211,0,internal_timestamp,41.67300034,1514358411,32.14640045,0,10.77740002,1024.786136,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('5710',)",3723347211,8,3.599040031,3742914164,3742914165,3723347211,0,internal_timestamp,41.65100098,1514358411,32.14619827,0,10.77750015,1024.785861,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('5711',)",3723347211,8,3.599030018,3742914164,3742914165,3723347211,0,internal_timestamp,41.62900162,1514358411,32.14599991,0,10.77760029,1024.78559,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('5712',)",3723347211,8,3.599030018,3742914164,3742914165,3723347211,0,internal_timestamp,41.60699844,1514358411,32.14599991,0,10.77760029,1024.78549,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('5713',)",3723347211,8,3.599009991,3742914164,3742914165,3723347211,0,internal_timestamp,41.58300018,1514358411,32.14569855,0,10.77770042,1024.785129,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
