obs,time,deployment,conductivity_millisiemens,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,raw_time_microseconds,raw_time_seconds,temp,dpc_ctd_seawater_conductivity,practical_salinity,density,pressure_qc_executed,pressure_qc_results,temp_qc_executed,temp_qc_results,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
"('2670',)",3659354872,2,31.25209999,3746541023,3746541023,3659354872,0,internal_timestamp,2170.850098,573312,1450366071,1.828099966,3.125209999,34.6152081,1037.699303,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2671',)",3659354883,2,31.25189972,3746541023,3746541023,3659354883,0,internal_timestamp,2173.889893,564004,1450366082,1.825700045,3.125189972,34.61604289,1037.713963,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2672',)",3659354894,2,31.25189972,3746541023,3746541023,3659354894,0,internal_timestamp,2176.939941,568500,1450366093,1.823500037,3.125189972,34.61690609,1037.728664,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2673',)",3659354905,2,31.25219917,3746541023,3746541023,3659354905,0,internal_timestamp,2179.97998,597706,1450366104,1.822900057,3.125219917,34.61643177,1037.742056,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2674',)",3659354916,2,31.25169945,3746541023,3746541023,3659354916,0,internal_timestamp,2183.02002,625361,1450366115,1.820500016,3.125169945,34.61689817,1037.756426,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2675',)",3659354927,2,31.25,3746541023,3746541023,3659354927,0,internal_timestamp,2186.110107,621812,1450366126,1.816100001,3.125,34.61800071,1037.771788,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2676',)",3659354938,2,31.24939919,3746541023,3746541023,3659354938,0,internal_timestamp,2189.179932,571459,1450366137,1.813899994,3.124939919,34.61811438,1037.785987,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2677',)",3659354949,2,31.24959946,3746541023,3746541023,3659354949,0,internal_timestamp,2192.209961,579952,1450366148,1.8125,3.124959946,34.61837983,1037.800019,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2678',)",3659354960,2,31.24959946,3746541023,3746541023,3659354960,0,internal_timestamp,2195.25,573472,1450366159,1.810899973,3.124959946,34.61860772,1037.814092,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2679',)",3659354971,2,31.25040054,3746541023,3746541023,3659354971,0,internal_timestamp,2198.27002,578100,1450366170,1.810299993,3.125040054,34.61876371,1037.827884,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2680',)",3659354982,2,31.25169945,3746541023,3746541023,3659354982,0,internal_timestamp,2201.300049,576157,1450366181,1.810099959,3.125169945,34.61910123,1037.84181,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2681',)",3659354993,2,31.25219917,3746541023,3746541023,3659354993,0,internal_timestamp,2204.360107,604423,1450366192,1.809299946,3.125219917,34.61908064,1037.855669,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2682',)",3659355004,2,31.25160027,3746541023,3746541023,3659355004,0,internal_timestamp,2207.409912,575133,1450366203,1.806900024,3.125160027,34.61942217,1037.86998,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2683',)",3659355015,2,31.25239944,3746541023,3746541023,3659355015,0,internal_timestamp,2210.47998,579369,1450366214,1.806200027,3.125239944,34.61965969,1037.884071,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2684',)",3659355026,2,31.25300026,3746541023,3746541023,3659355026,0,internal_timestamp,2213.570068,587007,1450366225,1.805799961,3.125300026,34.61932217,1037.897761,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2685',)",3659355037,2,31.25440025,3746541023,3746541023,3659355037,0,internal_timestamp,2216.620117,602844,1450366236,1.805500031,3.125440025,34.61988311,1037.911961,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2686',)",3659355048,2,31.25429916,3746541023,3746541023,3659355048,0,internal_timestamp,2219.689941,583581,1450366247,1.80369997,3.125429916,34.62018833,1037.92625,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2687',)",3659355059,2,31.25399971,3746541023,3746541023,3659355059,0,internal_timestamp,2222.76001,590163,1450366258,1.801599979,3.125399971,34.62056996,1037.94064,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2688',)",3659355070,2,31.25499916,3746541023,3746541023,3659355070,0,internal_timestamp,2225.780029,595227,1450366269,1.801499963,3.125499916,34.62043854,1037.954132,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2689',)",3659355081,2,31.25629997,3746541023,3746541023,3659355081,0,internal_timestamp,2228.840088,584690,1450366280,1.801499963,3.125629997,34.62055266,1037.967983,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2690',)",3659355092,2,31.25690079,3746541023,3746541023,3659355092,0,internal_timestamp,2231.899902,592520,1450366291,1.800699949,3.125690079,34.62065977,1037.981934,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2691',)",3659355103,2,31.25709915,3746541023,3746541023,3659355103,0,internal_timestamp,2234.929932,580529,1450366302,1.799299955,3.125709915,34.62092723,1037.995957,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2692',)",3659355114,2,31.25769997,3746541023,3746541023,3659355114,0,internal_timestamp,2237.959961,587626,1450366313,1.798200011,3.125769997,34.62137038,1038.010077,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2693',)",3659355125,2,31.25849915,3746541023,3746541023,3659355125,0,internal_timestamp,2241.030029,594324,1450366324,1.797600031,3.125849915,34.62150411,1038.024066,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2694',)",3659355136,2,31.25909996,3746541023,3746541023,3659355136,0,internal_timestamp,2244.080078,585007,1450366335,1.796399951,3.125909996,34.62204527,1038.038365,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2695',)",3659355147,2,31.25970078,3746541023,3746541023,3659355147,0,internal_timestamp,2247.129883,597330,1450366346,1.795799971,3.125970078,34.62194484,1038.052077,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2696',)",3659355158,2,31.26009941,3746541023,3746541023,3659355158,0,internal_timestamp,2250.179932,586241,1450366357,1.794999957,3.126009941,34.62180925,1038.065789,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2697',)",3659355169,2,31.2614994,3746541023,3746541023,3659355169,0,internal_timestamp,2253.219971,638428,1450366368,1.79550004,3.12614994,34.62152304,1038.079162,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2698',)",3659355180,2,31.2621994,3746541023,3746541023,3659355180,0,internal_timestamp,2256.23999,586673,1450366379,1.79460001,3.12621994,34.62188139,1038.093138,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2699',)",3659355191,2,31.26280022,3746541023,3746541023,3659355191,0,internal_timestamp,2259.300049,621316,1450366390,1.793400049,3.126280022,34.62241913,1038.107475,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2700',)",3659355202,2,31.26300049,3746541023,3746541023,3659355202,0,internal_timestamp,2262.320068,598206,1450366401,1.791900039,3.126300049,34.62280362,1038.121552,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2701',)",3659355213,2,31.26250076,3746541023,3746541023,3659355213,0,internal_timestamp,2265.379883,587642,1450366412,1.789399982,3.126250076,34.62337556,1038.136089,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2702',)",3659355224,2,31.26329994,3746541023,3746541023,3659355224,0,internal_timestamp,2268.429932,594872,1450366423,1.788800001,3.126329994,34.6235219,1038.149991,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2703',)",3659355235,2,31.26379967,3746541023,3746541023,3659355235,0,internal_timestamp,2271.439941,624166,1450366434,1.788100004,3.126379967,34.62342566,1038.163535,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2704',)",3659355246,2,31.26499939,3746541023,3746541023,3659355246,0,internal_timestamp,2274.5,594317,1450366445,1.788100004,3.126499939,34.62341997,1038.17728,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2705',)",3659355257,2,31.26639938,3746541023,3746541023,3659355257,0,internal_timestamp,2277.550049,614240,1450366456,1.788300037,3.126639938,34.6234525,1038.190981,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2706',)",3659355268,2,31.26659966,3746541023,3746541023,3659355268,0,internal_timestamp,2280.600098,596575,1450366467,1.78670001,3.126659966,34.62393125,1038.205275,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2707',)",3659355279,2,31.26679993,3746541023,3746541023,3659355279,0,internal_timestamp,2283.679932,627290,1450366478,1.784999967,3.126679993,34.62450286,1038.219788,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2708',)",3659355290,2,31.26749992,3746541023,3746541023,3659355290,0,internal_timestamp,2286.689941,602910,1450366489,1.784700036,3.126749992,34.62422726,1038.233132,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2709',)",3659355301,2,31.26779938,3746541023,3746541023,3659355301,0,internal_timestamp,2289.699951,621208,1450366500,1.782999992,3.126779938,34.62495567,1038.247452,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2710',)",3659355312,2,31.26740074,3746541023,3746541023,3659355312,0,internal_timestamp,2292.75,628743,1450366511,1.781100035,3.126740074,34.62501783,1038.261457,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2711',)",3659355323,2,31.26779938,3746541023,3746541023,3659355323,0,internal_timestamp,2295.77002,597672,1450366522,1.780099988,3.126779938,34.62511553,1038.275232,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2712',)",3659355334,2,31.26919937,3746541023,3746541023,3659355334,0,internal_timestamp,2298.820068,658190,1450366533,1.780099988,3.126919937,34.62536429,1038.289123,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2713',)",3659355345,2,31.27000046,3746541023,3746541023,3659355345,0,internal_timestamp,2301.870117,629343,1450366544,1.779600024,3.127000046,34.62540951,1038.302921,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2714',)",3659355356,2,31.27079964,3746541023,3746541023,3659355356,0,internal_timestamp,2304.919922,599225,1450366555,1.779399991,3.127079964,34.62513202,1038.316424,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2715',)",3659355367,2,31.27210045,3746541023,3746541023,3659355367,0,internal_timestamp,2307.97998,693188,1450366566,1.779000044,3.127210045,34.62568237,1038.330649,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2716',)",3659355378,2,31.27350044,3746541023,3746541023,3659355378,0,internal_timestamp,2311.030029,627082,1450366577,1.779399991,3.127350044,34.62550465,1038.344147,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2717',)",3659355389,2,31.27429962,3746541023,3746541023,3659355389,0,internal_timestamp,2314.070068,631006,1450366588,1.778699994,3.127429962,34.62576762,1038.358096,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2718',)",3659355400,2,31.27490044,3746541023,3746541023,3659355400,0,internal_timestamp,2317.139893,629930,1450366599,1.777899981,3.127490044,34.62587885,1038.372071,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2719',)",3659355411,2,31.27449989,3746541023,3746541023,3659355411,0,internal_timestamp,2320.219971,621212,1450366610,1.775599957,3.127449989,34.62635486,1038.386583,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2720',)",3659355422,2,31.27429962,3746541023,3746541023,3659355422,0,internal_timestamp,2323.27002,627370,1450366621,1.773699999,3.127429962,34.62666479,1038.400775,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2721',)",3659355433,2,31.27529907,3746541023,3746541023,3659355433,0,internal_timestamp,2326.280029,662184,1450366632,1.773300052,3.127529907,34.62686961,1038.414499,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2722',)",3659355444,2,31.27589989,3746541023,3746541023,3659355444,0,internal_timestamp,2329.350098,605727,1450366643,1.772699952,3.127589989,34.62676818,1038.428279,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2723',)",3659355455,2,31.27669907,3746541023,3746541023,3659355455,0,internal_timestamp,2332.360107,651138,1450366654,1.771700025,3.127669907,34.62736834,1038.442393,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2724',)",3659355466,2,31.27689934,3746541023,3746541023,3659355466,0,internal_timestamp,2335.370117,656963,1450366665,1.770499945,3.127689934,34.62744429,1038.456123,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2725',)",3659355477,2,31.2779007,3746541023,3746541023,3659355477,0,internal_timestamp,2338.449951,651911,1450366676,1.770400047,3.12779007,34.6272981,1038.469841,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2726',)",3659355488,2,31.2779007,3746541023,3746541023,3659355488,0,internal_timestamp,2341.47998,609097,1450366687,1.76820004,3.12779007,34.62818741,1038.484434,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2727',)",3659355499,2,31.27869987,3746541023,3746541023,3659355499,0,internal_timestamp,2344.600098,652479,1450366698,1.767799973,3.127869987,34.62809411,1038.498414,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2728',)",3659355510,2,31.27969933,3746541023,3746541023,3659355510,0,internal_timestamp,2347.629883,609627,1450366709,1.767400026,3.127969933,34.6282916,1038.512215,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2729',)",3659355521,2,31.28120041,3746541023,3746541023,3659355521,0,internal_timestamp,2350.659912,641633,1450366720,1.767500043,3.128120041,34.6285732,1038.526014,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2730',)",3659355532,2,31.28219986,3746541023,3746541023,3659355532,0,internal_timestamp,2353.679932,709952,1450366731,1.76760006,3.128219986,34.62824139,1038.539286,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2731',)",3659355543,2,31.28339958,3746541023,3746541023,3659355543,0,internal_timestamp,2356.719971,613677,1450366742,1.767699957,3.128339958,34.62814734,1038.552834,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2732',)",3659355554,2,31.2845993,3746541023,3746541023,3659355554,0,internal_timestamp,2359.75,669275,1450366753,1.767799973,3.12845993,34.62805833,1038.566339,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2733',)",3659355565,2,31.2852993,3746541023,3746541023,3659355565,0,internal_timestamp,2362.800049,674324,1450366764,1.76699996,3.12852993,34.62830621,1038.580322,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2734',)",3659355576,2,31.28569984,3746541023,3746541023,3659355576,0,internal_timestamp,2365.830078,657780,1450366775,1.765799999,3.128569984,34.62862247,1038.594322,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2735',)",3659355587,2,31.2866993,3746541023,3746541023,3659355587,0,internal_timestamp,2368.870117,630841,1450366786,1.765599966,3.12866993,34.6286035,1038.607967,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2736',)",3659355598,2,31.28809929,3746541023,3746541023,3659355598,0,internal_timestamp,2371.929932,658658,1450366797,1.765900016,3.128809929,34.62853449,1038.621591,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2737',)",3659355609,2,31.28890038,3746541023,3746541023,3659355609,0,internal_timestamp,2374.939941,632395,1450366808,1.765400052,3.128890038,34.62860676,1038.635211,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2738',)",3659355620,2,31.28949928,3746541023,3746541023,3659355620,0,internal_timestamp,2377.969971,659720,1450366819,1.764000058,3.128949928,34.62938271,1038.649597,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2739',)",3659355631,2,31.29030037,3746541023,3746541023,3659355631,0,internal_timestamp,2381.01001,619461,1450366830,1.763499975,3.129030037,34.62944127,1038.66334,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2740',)",3659355642,2,31.29070091,3746541023,3746541023,3659355642,0,internal_timestamp,2384.050049,666646,1450366841,1.762099981,3.129070091,34.62996846,1038.677573,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2741',)",3659355653,2,31.29179955,3746541023,3746541023,3659355653,0,internal_timestamp,2387.050049,701550,1450366852,1.762099981,3.129179955,34.6298791,1038.69095,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2742',)",3659355664,2,31.29269981,3746541023,3746541023,3659355664,0,internal_timestamp,2390.100098,621493,1450366863,1.761999965,3.129269981,34.62962836,1038.704438,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2743',)",3659355675,2,31.29389954,3746541023,3746541023,3659355675,0,internal_timestamp,2393.129883,634496,1450366874,1.761999965,3.129389954,34.62964996,1038.718034,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2744',)",3659355686,2,31.29500008,3746541023,3746541023,3659355686,0,internal_timestamp,2396.159912,623936,1450366885,1.761800051,3.129500008,34.62976321,1038.73173,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2745',)",3659355697,2,31.29560089,3746541023,3746541023,3659355697,0,internal_timestamp,2399.159912,669426,1450366896,1.760900021,3.129560089,34.63002361,1038.745502,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2746',)",3659355708,2,31.29599953,3746541023,3746541023,3659355708,0,internal_timestamp,2402.199951,671938,1450366907,1.759699941,3.129599953,34.63033658,1038.759535,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2747',)",3659355719,2,31.29700089,3746541023,3746541023,3659355719,0,internal_timestamp,2405.22998,690568,1450366918,1.759500027,3.129700089,34.63032852,1038.773133,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2748',)",3659355730,2,31.29809952,3746541023,3746541023,3659355730,0,internal_timestamp,2408.27002,663779,1450366929,1.759299994,3.129809952,34.63043601,1038.786866,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2749',)",3659355741,2,31.29949951,3746541023,3746541023,3659355741,0,internal_timestamp,2411.320068,676300,1450366940,1.759299994,3.129949951,34.63069668,1038.800734,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2750',)",3659355752,2,31.30060005,3746541023,3746541023,3659355752,0,internal_timestamp,2414.340088,672205,1450366951,1.759500027,3.130060005,34.63038915,1038.813995,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2751',)",3659355763,2,31.30190086,3746541023,3746541023,3659355763,0,internal_timestamp,2417.379883,676266,1450366962,1.759600043,3.130190086,34.63042623,1038.827627,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2752',)",3659355774,2,31.30270004,3746541023,3746541023,3659355774,0,internal_timestamp,2420.419922,677433,1450366973,1.758999944,3.130270004,34.63059352,1038.841458,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2753',)",3659355785,2,31.30400085,3746541023,3746541023,3659355785,0,internal_timestamp,2423.429932,669785,1450366984,1.75880003,3.130400085,34.63096611,1038.85526,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2754',)",3659355796,2,31.30480003,3746541023,3746541023,3659355796,0,internal_timestamp,2426.469971,802088,1450366995,1.758399963,3.130480003,34.63092024,1038.868895,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2755',)",3659355807,2,31.30559921,3746541023,3746541023,3659355807,0,internal_timestamp,2429.48999,691467,1450367006,1.758100033,3.130559921,34.63077728,1038.882349,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2756',)",3659355818,2,31.30579948,3746541023,3746541023,3659355818,0,internal_timestamp,2432.51001,671924,1450367017,1.756299973,3.130579948,34.63149975,1038.896689,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2757',)",3659355829,2,31.30599976,3746541023,3746541023,3659355829,0,internal_timestamp,2435.560059,700891,1450367028,1.755300045,3.130599976,34.63135297,1038.910371,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2758',)",3659355840,2,31.30660057,3746541023,3746541023,3659355840,0,internal_timestamp,2438.620117,678389,1450367039,1.754500031,3.130660057,34.63148174,1038.924285,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2759',)",3659355851,2,31.30739975,3746541023,3746541023,3659355851,0,internal_timestamp,2441.639893,675122,1450367050,1.753800035,3.130739975,34.63176772,1038.938127,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2760',)",3659355862,2,31.30809975,3746541023,3746541023,3659355862,0,internal_timestamp,2444.649902,683151,1450367061,1.753000021,3.130809975,34.63204334,1038.951931,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2761',)",3659355873,2,31.30850029,3746541023,3746541023,3659355873,0,internal_timestamp,2447.689941,644030,1450367072,1.751899958,3.130850029,34.63225647,1038.96586,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2762',)",3659355884,2,31.30879974,3746541023,3746541023,3659355884,0,internal_timestamp,2450.719971,646163,1450367083,1.75090003,3.130879974,34.6322431,1038.979553,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2763',)",3659355895,2,31.30999947,3746541023,3746541023,3659355895,0,internal_timestamp,2453.73999,679256,1450367094,1.750699997,3.130999947,34.63248958,1038.993293,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2764',)",3659355906,2,31.31119919,3746541023,3746541023,3659355906,0,internal_timestamp,2456.790039,680104,1450367105,1.750800014,3.131119919,34.63240135,1039.006861,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2765',)",3659355917,2,31.31229973,3746541023,3746541023,3659355917,0,internal_timestamp,2459.850098,656322,1450367116,1.75090003,3.131229973,34.63218643,1039.020375,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2766',)",3659355928,2,31.31290054,3746541023,3746541023,3659355928,0,internal_timestamp,2462.850098,644493,1450367127,1.75,3.131290054,34.63245336,1039.034136,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2767',)",3659355939,2,31.31290054,3746541023,3746541023,3659355939,0,internal_timestamp,2465.879883,684725,1450367138,1.748000026,3.131290054,34.63314129,1039.048513,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2768',)",3659355950,2,31.31290054,3746541023,3746541023,3659355950,0,internal_timestamp,2468.919922,645155,1450367149,1.746299982,3.131290054,34.63350411,1039.062638,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2769',)",3659355961,2,31.31310081,3746541023,3746541023,3659355961,0,internal_timestamp,2471.939941,685440,1450367160,1.745100021,3.131310081,34.63358923,1039.076386,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2770',)",3659355972,2,31.31369972,3746541023,3746541023,3659355972,0,internal_timestamp,2474.98999,667141,1450367171,1.744300008,3.131369972,34.63372423,1039.090251,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2771',)",3659355983,2,31.31450081,3746541023,3746541023,3659355983,0,internal_timestamp,2478,653405,1450367182,1.743600011,3.131450081,34.63402097,1039.104049,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2772',)",3659355994,2,31.31550026,3746541023,3746541023,3659355994,0,internal_timestamp,2480.97998,662600,1450367193,1.743199945,3.131550026,34.63425634,1039.117621,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2773',)",3659356005,2,31.31629944,3746541023,3746541023,3659356005,0,internal_timestamp,2484.030029,653911,1450367204,1.743100047,3.131629944,34.63389099,1039.130993,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2774',)",3659356016,2,31.31769943,3746541023,3746541023,3659356016,0,internal_timestamp,2487.060059,662185,1450367215,1.743299961,3.131769943,34.63395563,1039.14457,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2775',)",3659356027,2,31.31889915,3746541023,3746541023,3659356027,0,internal_timestamp,2490.040039,700639,1450367226,1.743100047,3.131889915,34.63422488,1039.158138,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2776',)",3659356038,2,31.31979942,3746541023,3746541023,3659356038,0,internal_timestamp,2493.080078,662982,1450367237,1.742799997,3.131979942,34.63420374,1039.171761,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2777',)",3659356049,2,31.32040024,3746541023,3746541023,3659356049,0,internal_timestamp,2496.129883,656198,1450367248,1.741700053,3.132040024,34.63466388,1039.185915,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2778',)",3659356060,2,31.32119942,3746541023,3746541023,3659356060,0,internal_timestamp,2499.149902,722857,1450367259,1.741600037,3.132119942,34.63431466,1039.199162,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2779',)",3659356071,2,31.32060051,3746541023,3746541023,3659356071,0,internal_timestamp,2502.22998,697686,1450367270,1.739099979,3.132060051,34.63477847,1039.21365,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2780',)",3659356082,2,31.32119942,3746541023,3746541023,3659356082,0,internal_timestamp,2505.280029,672332,1450367281,1.738000035,3.132119942,34.63523708,1039.227802,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2781',)",3659356093,2,31.32139969,3746541023,3746541023,3659356093,0,internal_timestamp,2508.340088,665215,1450367292,1.736899972,3.132139969,34.63520012,1039.241611,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2782',)",3659356104,2,31.32239914,3746541023,3746541023,3659356104,0,internal_timestamp,2511.350098,699467,1450367303,1.736199975,3.132239914,34.63574473,1039.255593,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2783',)",3659356115,2,31.32279968,3746541023,3746541023,3659356115,0,internal_timestamp,2514.409912,691174,1450367314,1.735299945,3.132279968,34.63574159,1039.269397,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2784',)",3659356126,2,31.3239994,3746541023,3746541023,3659356126,0,internal_timestamp,2517.429932,671542,1450367325,1.735399961,3.13239994,34.63567414,1039.282832,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('2785',)",3659356137,2,31.32500076,3746541023,3746541023,3659356137,0,internal_timestamp,2520.449951,676314,1450367336,1.735100031,3.132500076,34.63578985,1039.296465,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
